Iteration 953500, err: 1.155019809273854, h: 3.5571823209892627e-06
Iteration 954000, err: 1.2193490380403236, h: 3.7048043958879125e-06
Iteration 954500, err: 1.386511230763733, h: 4.079594327215454e-06
Iteration 955000, err: 1.4785237532887312, h: 4.281056509189495e-06
Iteration 955500, err: 0.9018426946788187, h: 4.79915818085901e-06
Iteration 956000, err: 0.9297608092085585, h: 4.947786624480552e-06
Iteration 956500, err: 0.9994384700135983, h: 5.318648197199484e-06
Iteration 957000, err: 1.0362213665251334, h: 3.2793775535122996e-06
Iteration 957500, err: 1.1289094270209252, h: 3.49705054934927e-06
Iteration 958000, err: 1.1550197963702877, h: 3.5575854190273585e-06
Iteration 958500, err: 1.2193490225366705, h: 3.7052285282750624e-06
Iteration 959000, err: 1.3865112084625977, h: 4.080066099101754e-06
Iteration 959500, err: 1.4785237264646067, h: 4.281556548709916e-06
Iteration 960000, err: 0.9018426899426769, h: 4.799724297046275e-06
Iteration 960500, err: 0.9297608036627751, h: 4.94837601500541e-06
Iteration 961000, err: 0.9994384626151156, h: 5.3192879280556275e-06
Iteration 961500, err: 1.0362213578219412, h: 3.2797758080330854e-06
Iteration 962000, err: 1.1289094152558388, h: 3.49747928774021e-06
Iteration 962500, err: 1.1550197834957336, h: 3.5580257015773694e-06
Iteration 963000, err: 1.219349007211938, h: 3.705691371991486e-06
Iteration 963500, err: 1.3865111860146568, h: 4.08058048091423e-06
Iteration 964000, err: 1.4785236997075966, h: 4.2821012840932906e-06
Iteration 964500, err: 0.9018426853306196, h: 4.800340497548256e-06
Iteration 965000, err: 0.929760798165857, h: 4.949017019053476e-06
Iteration 965500, err: 0.9994384550881709, h: 5.31998311801349e-06
Iteration 966000, err: 1.0362213489764374, h: 3.2802082436302055e-06
Iteration 966500, err: 1.1289094036438365, h: 3.4979444611916165e-06
Iteration 967000, err: 1.1550197707561525, h: 3.558503034549724e-06
Iteration 967500, err: 1.2193489918102272, h: 3.706192788088965e-06
Iteration 968000, err: 1.3865111638599403, h: 4.081137319768194e-06
Iteration 968500, err: 1.4785236729718345, h: 4.282690554953568e-06
Iteration 969000, err: 0.9018426806258268, h: 4.801006603137173e-06
Iteration 969500, err: 0.9297607927227541, h: 4.949709452786978e-06
Iteration 970000, err: 0.9994384476872087, h: 5.320733570515367e-06
Iteration 970500, err: 1.036221340465821, h: 3.2806747392082373e-06
Iteration 971000, err: 1.128909391998166, h: 3.4984459406975384e-06
Iteration 971500, err: 1.1550197581200357, h: 3.5590172871847394e-06
Iteration 972000, err: 1.2193489764958736, h: 3.7067326407387057e-06
Iteration 972500, err: 1.3865111416164775, h: 4.0817364667000975e-06
Iteration 973000, err: 1.4785236462886828, h: 4.283324205385019e-06
Iteration 973500, err: 0.9018426760511988, h: 4.8017224392894946e-06
Iteration 974000, err: 0.9297607872964107, h: 4.950453137227053e-06
Iteration 974500, err: 0.9994384402437188, h: 5.321539093547926e-06
Iteration 975000, err: 1.0362213317391986, h: 3.2811751765819593e-06
Iteration 975500, err: 1.1289093803581434, h: 3.498983600720894e-06
Iteration 976000, err: 1.1550197452987228, h: 3.559568332387965e-06
Iteration 976500, err: 1.2193489612711055, h: 3.7073107974002194e-06
Iteration 977000, err: 1.38651111949134, h: 4.082377776489029e-06
Iteration 977500, err: 1.4785236196524176, h: 4.284002083528893e-06
Iteration 978000, err: 0.9018426714478642, h: 4.8024878364217145e-06
Iteration 978500, err: 0.929760781808607, h: 4.951247897573389e-06
Iteration 979000, err: 0.9994384329926508, h: 5.3223994996157015e-06
Iteration 979500, err: 1.03622132334222, h: 3.281709440803325e-06
Iteration 980000, err: 1.128909368757946, h: 3.499557319073053e-06
Iteration 980500, err: 1.1550197326975942, h: 3.5601560457592193e-06
Iteration 981000, err: 1.2193489460941331, h: 3.7079271298186478e-06
Iteration 981500, err: 1.3865110975800685, h: 4.08306110740258e-06
Iteration 982000, err: 1.47852359326133, h: 4.284724041402982e-06
Iteration 982500, err: 0.9018426667465378, h: 4.8033026291212345e-06
Iteration 983000, err: 0.92976077638015, h: 4.952093564202873e-06
Iteration 983500, err: 0.9994384256259355, h: 5.323314606837475e-06
Iteration 984000, err: 1.0362213147882982, h: 3.2822774198865087e-06
Iteration 984500, err: 1.1289093572287043, h: 3.5001669766320056e-06
Iteration 985000, err: 1.1550197201153622, h: 3.56078030674842e-06
Iteration 985500, err: 1.2193489308804768, h: 3.7085815121552245e-06
Iteration 986000, err: 1.386511075626697, h: 4.083786322234565e-06
Iteration 986500, err: 1.4785235670449308, h: 4.285489935145611e-06
Iteration 987000, err: 0.901842662091505, h: 4.804166656800946e-06
Iteration 987500, err: 0.9297607710968441, h: 4.952989971426646e-06
Iteration 988000, err: 0.9994384183642907, h: 5.324284237745865e-06
Iteration 988500, err: 1.0362213063417538, h: 3.2828790050154667e-06
Iteration 989000, err: 1.1289093456802055, h: 3.5008124575728007e-06
Iteration 989500, err: 1.1550197076959223, h: 3.5614409977991462e-06
Iteration 990000, err: 1.2193489158659072, h: 3.70927382265259e-06
Iteration 990500, err: 1.3865110538623797, h: 4.0845532867650605e-06
Iteration 991000, err: 1.4785235407812882, h: 4.286299624518978e-06
Iteration 991500, err: 0.9018426576058416, h: 4.805079762278121e-06
Iteration 992000, err: 0.9297607656482192, h: 4.9539369582662035e-06
Iteration 992500, err: 0.999438411004839, h: 5.32530821978146e-06
Iteration 993000, err: 1.0362212977075063, h: 3.2835140900249333e-06
Iteration 993500, err: 1.1289093343840502, h: 3.501493649162227e-06
Iteration 994000, err: 1.1550196950915939, h: 3.5621380047694544e-06
Iteration 994500, err: 1.2193489007687661, h: 3.71000394251222e-06
Iteration 995000, err: 1.386511032050358, h: 4.085361871203829e-06
Iteration 995500, err: 1.4785235147023148, h: 4.287152972915028e-06
Iteration 996000, err: 0.9018426531502456, h: 4.806041793830644e-06
Iteration 996500, err: 0.9297607602906675, h: 4.954934368370066e-06
Iteration 997000, err: 0.9994384037628423, h: 5.326386385778834e-06
Iteration 997500, err: 1.036221289234457, h: 3.2841825719507867e-06
Iteration 998000, err: 1.1289093230122969, h: 3.502210441952858e-06
Iteration 998500, err: 1.1550196826695274, h: 3.5628712163838486e-06
Iteration 999000, err: 1.2193488858749137, h: 3.7107717564918967e-06
Iteration 999500, err: 1.386511010451228, h: 4.0862119482969804e-06
Iteration 1000000, err: 1.4785234887767216, h: 4.28804984855634e-06
Iteration 1000500, err: 0.9018426485623354, h: 4.807052603032802e-06
Iteration 1001000, err: 0.9297607548874643, h: 4.955982049712932e-06
Iteration 1001500, err: 0.9994383966736939, h: 5.327518572471351e-06
Iteration 1002000, err: 1.0362212808345304, h: 3.284884350401086e-06
Iteration 1002500, err: 1.1289093117242115, h: 3.5029627293568893e-06
Iteration 1003000, err: 1.1550196704314784, h: 3.563640524790965e-06
Iteration 1003500, err: 1.2193488709537235, h: 3.7115771526002693e-06
Iteration 1004000, err: 1.3865109887371143, h: 4.087103395660274e-06
Iteration 1004500, err: 1.4785234627068584, h: 4.288990122523448e-06
Iteration 1005000, err: 0.9018426439025954, h: 4.808112046451777e-06
Iteration 1005500, err: 0.9297607497583585, h: 4.957079854519512e-06
Iteration 1006000, err: 0.9994383893457908, h: 5.328704621468577e-06
Iteration 1006500, err: 1.0362212724647433, h: 3.2856193284017856e-06
Iteration 1007000, err: 1.1289093003215191, h: 3.503750408086701e-06
Iteration 1007500, err: 1.1550196580076635, h: 3.564445825282445e-06
Iteration 1008000, err: 1.2193488561075467, h: 3.7124200219128007e-06
Iteration 1008500, err: 1.3865109673313254, h: 4.088036093268742e-06
Iteration 1009000, err: 1.4785234369081122, h: 4.289973669845239e-06
Iteration 1009500, err: 0.9018426395840832, h: 4.809219984508975e-06
Iteration 1010000, err: 0.9297607444622417, h: 4.9582276395422944e-06
Iteration 1010500, err: 0.9994383821829134, h: 5.3299443792669405e-06
Iteration 1011000, err: 1.0362212641302746, h: 3.2863874114501783e-06
Iteration 1011500, err: 1.1289092889813004, h: 3.5045733777751747e-06
Iteration 1012000, err: 1.1550196457593849, h: 3.5652870159825036e-06
Iteration 1012500, err: 1.219348841411977, h: 3.7133002587568506e-06
Iteration 1013000, err: 1.3865109459483698, h: 4.089009925761077e-06
Iteration 1013500, err: 1.4785234111708998, h: 4.291000369526957e-06
Iteration 1014000, err: 0.9018426350243143, h: 4.810376281507776e-06
Iteration 1014500, err: 0.9297607390167552, h: 4.959425265131926e-06
Iteration 1015000, err: 0.9994383750450412, h: 5.331237696895554e-06
Iteration 1015500, err: 1.0362212558876027, h: 3.287188507770313e-06
Iteration 1016000, err: 1.1289092777719563, h: 3.5054315411605656e-06
Iteration 1016500, err: 1.1550196333128362, h: 3.5661639982178894e-06
Iteration 1017000, err: 1.2193488265460743, h: 3.7142177610851614e-06
Iteration 1017500, err: 1.386510924571463, h: 4.090024780536819e-06
Iteration 1018000, err: 1.478523385516792, h: 4.2920701036977e-06
Iteration 1018500, err: 0.9018426304843824, h: 4.811580806523036e-06
Iteration 1019000, err: 0.929760733910562, h: 4.9606725972410844e-06
Iteration 1019500, err: 0.9994383678585024, h: 5.3325844300162775e-06
Iteration 1020000, err: 1.0362212474750558, h: 3.2880225290055764e-06
Iteration 1020500, err: 1.1289092666528997, h: 3.50632480392095e-06
Iteration 1021000, err: 1.155019621160767, h: 3.56707667630357e-06
Iteration 1021500, err: 1.2193488119052105, h: 3.715172429115808e-06
Iteration 1022000, err: 1.3865109032125675, h: 4.091080548675171e-06
Iteration 1022500, err: 1.47852335995774, h: 4.293182758895152e-06
Iteration 1023000, err: 0.9018426260934714, h: 4.812833432386913e-06
Iteration 1023500, err: 0.9297607286202632, h: 4.961969504608914e-06
Iteration 1024000, err: 0.9994383608688681, h: 5.333984438180218e-06
Iteration 1024500, err: 1.0362212391809396, h: 3.288889388908297e-06
Iteration 1025000, err: 1.1289092554742275, h: 3.507253074490547e-06
Iteration 1025500, err: 1.1550196090609324, h: 3.5680249578064234e-06
Iteration 1026000, err: 1.2193487972452823, h: 3.7161641672956164e-06
Iteration 1026500, err: 1.3865108819156544, h: 4.09217712483306e-06
Iteration 1027000, err: 1.478523334373578, h: 4.2943382245159806e-06
Iteration 1027500, err: 0.9018426214720983, h: 4.814134035477022e-06
Iteration 1028000, err: 0.9297607234671246, h: 4.963315860708786e-06
Iteration 1028500, err: 0.999438353648043, h: 5.335437586330425e-06
Iteration 1029000, err: 1.0362212309808199, h: 3.2897890041032463e-06
Iteration 1029500, err: 1.128909244352698, h: 3.5082162646199606e-06
Iteration 1030000, err: 1.1550195968997854, h: 3.569008753039981e-06
Iteration 1030500, err: 1.2193487826746956, h: 3.717192882105701e-06
Iteration 1031000, err: 1.386510860760232, h: 4.093314406841098e-06
Iteration 1031500, err: 1.478523309140205, h: 4.295536394051409e-06
Iteration 1032000, err: 0.9018426172308299, h: 4.815482497064133e-06
Iteration 1032500, err: 0.9297607182547154, h: 4.964711543333295e-06
Iteration 1033000, err: 0.9994383467167127, h: 5.336943742993682e-06
Iteration 1033500, err: 1.036221222784159, h: 3.290721294390011e-06
Iteration 1034000, err: 1.1289092331761028, h: 3.5092142887508265e-06
Iteration 1034500, err: 1.1550195846976632, h: 3.570027975196487e-06
Iteration 1035000, err: 1.2193487681604016, h: 3.718258483907314e-06
Iteration 1035500, err: 1.3865108397386443, h: 4.094492296107221e-06
Iteration 1036000, err: 1.4785232837553388, h: 4.296777164218674e-06
Iteration 1036500, err: 0.9018426128478241, h: 4.816878701873163e-06
Iteration 1037000, err: 0.9297607130169429, h: 4.966156434191133e-06
Iteration 1037500, err: 0.999438339545401, h: 5.338502781787778e-06
Iteration 1038000, err: 1.036221214687753, h: 3.291686181599021e-06
Iteration 1038500, err: 1.128909222232919, h: 3.510247064012314e-06
Iteration 1039000, err: 1.1550195728672732, h: 3.571082540459276e-06
Iteration 1039500, err: 1.2193487535269887, h: 3.719360885688661e-06
Iteration 1040000, err: 1.3865108186299868, h: 4.095710697143612e-06
Iteration 1040500, err: 1.4785232584695813, h: 4.298060435428324e-06
Iteration 1041000, err: 0.9018426084206624, h: 4.818322538193919e-06
Iteration 1041500, err: 0.9297607078981911, h: 4.967650418848344e-06
Iteration 1042000, err: 0.9994383326911451, h: 5.340114580370788e-06
Iteration 1042500, err: 1.0362212064738534, h: 3.2926835908037617e-06
Iteration 1043000, err: 1.128909211206754, h: 3.5113145108866454e-06
Iteration 1043500, err: 1.1550195606987714, h: 3.572172368104511e-06
Iteration 1044000, err: 1.2193487390920694, h: 3.7205000035096393e-06
Iteration 1044500, err: 1.386510797761857, h: 4.0969695181873794e-06
Iteration 1045000, err: 1.4785232334150196, h: 4.2993861115639605e-06
Iteration 1045500, err: 0.9018426039177471, h: 4.8198138993057346e-06
Iteration 1046000, err: 0.9297607027751873, h: 4.969193387086644e-06
Iteration 1046500, err: 0.999438325528177, h: 5.341779020320714e-06
Iteration 1047000, err: 1.0362211983707912, h: 3.293713449614751e-06
Iteration 1047500, err: 1.128909200313972, h: 3.5124165522435537e-06
Iteration 1048000, err: 1.1550195486360353, h: 3.5732973802141083e-06
Iteration 1048500, err: 1.2193487246574017, h: 3.7216757566384456e-06
Iteration 1049000, err: 1.3865107768746352, h: 4.098268670212453e-06
Iteration 1049500, err: 1.4785232082215272, h: 4.300754099889713e-06
Iteration 1050000, err: 0.9018425996891521, h: 4.821352681378376e-06
Iteration 1050500, err: 0.929760697508859, h: 4.970785232648064e-06
Iteration 1051000, err: 0.9994383186575586, h: 5.34349598853334e-06
Iteration 1051500, err: 1.036221190295927, h: 3.2947756878878593e-06
Iteration 1052000, err: 1.1289091892918783, h: 3.513553113846761e-06
Iteration 1052500, err: 1.1550195367651914, h: 3.574457501424143e-06
Iteration 1053000, err: 1.2193487102697824, h: 3.7228880668129264e-06
Iteration 1053500, err: 1.386510756138428, h: 4.099608068005681e-06
Iteration 1054000, err: 1.478523183293426, h: 4.302164311150534e-06
Iteration 1054500, err: 0.9018425951910778, h: 4.822938784564916e-06
Iteration 1055000, err: 0.9297606923317377, h: 4.972425853462637e-06
Iteration 1055500, err: 0.9994383116200648, h: 5.345265374738121e-06
Iteration 1056000, err: 1.036221182108104, h: 3.2958702387566934e-06
Iteration 1056500, err: 1.1289091782919416, h: 3.5147241245201776e-06
Iteration 1057000, err: 1.1550195248086546, h: 3.5756526596179425e-06
Iteration 1057500, err: 1.2193486961000655, h: 3.7241368595797136e-06
Iteration 1058000, err: 1.3865107352622406, h: 4.100987629421058e-06
Iteration 1058500, err: 1.4785231582806846, h: 4.3036166593527995e-06
Iteration 1059000, err: 0.9018425907757306, h: 4.824572113387523e-06
Iteration 1059500, err: 0.9297606873412811, h: 4.974115150820418e-06
Iteration 1060000, err: 0.9994383046842474, h: 5.347087074284223e-06
Iteration 1060500, err: 1.0362211739964886, h: 3.2969970373636114e-06
Iteration 1061000, err: 1.1289091673736955, h: 3.515929515421604e-06
Iteration 1061500, err: 1.1550195128961118, h: 3.5768827850988214e-06
Iteration 1062000, err: 1.2193486816709298, h: 3.7254220623024587e-06
Iteration 1062500, err: 1.3865107146529032, h: 4.102407275138764e-06
Iteration 1063000, err: 1.4785231334912905, h: 4.305111061846611e-06
Iteration 1063500, err: 0.9018425865456634, h: 4.826252575642305e-06
Iteration 1064000, err: 0.9297606822389184, h: 4.975853030459912e-06
Iteration 1064500, err: 0.999438297955763, h: 5.348960985904903e-06
Iteration 1065000, err: 1.0362211661002623, h: 3.2981560215811595e-06
Iteration 1065500, err: 1.1289091566349008, h: 3.5171692207439373e-06
Iteration 1066000, err: 1.1550195011858546, h: 3.5781478112813903e-06
Iteration 1066500, err: 1.2193486674064304, h: 3.72674360644082e-06
Iteration 1067000, err: 1.3865106938710217, h: 4.103866929917019e-06
Iteration 1067500, err: 1.4785231086062853, h: 4.306647439902979e-06
Iteration 1068000, err: 0.9018425822194559, h: 4.827980083027864e-06
Iteration 1068500, err: 0.9297606772357916, h: 4.977639401493993e-06
Iteration 1069000, err: 0.9994382909840761, h: 5.350887012120439e-06
Iteration 1069500, err: 1.0362211579872085, h: 3.299347132113676e-06
Iteration 1070000, err: 1.1289091458226748, h: 3.518443177490238e-06
Iteration 1070500, err: 1.1550194893448502, h: 3.5794476742212775e-06
Iteration 1071000, err: 1.2193486532166562, h: 3.728101425082492e-06
Iteration 1071500, err: 1.3865106733149293, h: 4.105366520481757e-06
Iteration 1072000, err: 1.4785230839771146, h: 4.308225717402064e-06
Iteration 1072500, err: 0.9018425779103691, h: 4.8297545505306894e-06
Iteration 1073000, err: 0.9297606721490909, h: 4.9794741773660455e-06
Iteration 1073500, err: 0.9994382840625552, h: 5.352865060581364e-06
Iteration 1074000, err: 1.036221149954219, h: 3.300570311656298e-06
Iteration 1074500, err: 1.1289091349837976, h: 3.519751324956004e-06
Iteration 1075000, err: 1.1550194775900402, h: 3.5807823128425224e-06
Iteration 1075500, err: 1.21934863901371, h: 3.7294954552632584e-06
Iteration 1076000, err: 1.3865106527969961, h: 4.106905977865986e-06
Iteration 1076500, err: 1.478523059329023, h: 4.309845821854328e-06
Iteration 1077000, err: 0.9018425736109782, h: 4.831575897729767e-06
Iteration 1077500, err: 0.9297606670529288, h: 4.981357274702622e-06
Iteration 1078000, err: 0.9994382771939996, h: 5.354895042563509e-06
Iteration 1078500, err: 1.036221141992004, h: 3.301825506152593e-06
Iteration 1079000, err: 1.1289091242101594, h: 3.5210936055417623e-06
Iteration 1079500, err: 1.1550194657800552, h: 3.5821516684405806e-06
Iteration 1080000, err: 1.2193486249780763, h: 3.7309256362293604e-06
Iteration 1080500, err: 1.3865106323250125, h: 4.108485235374645e-06
Iteration 1081000, err: 1.47852303467419, h: 4.311507683839966e-06
Iteration 1081500, err: 0.9018425693243033, h: 4.833444047378728e-06
Iteration 1082000, err: 0.9297606620216137, h: 4.983288614863699e-06
Iteration 1082500, err: 0.9994382703504792, h: 5.356976873137498e-06
Iteration 1083000, err: 1.036221134044772, h: 3.303112663354752e-06
Iteration 1083500, err: 1.1289091135095333, h: 3.5224699640863186e-06
Iteration 1084000, err: 1.1550194540716094, h: 3.583555685409671e-06
Iteration 1084500, err: 1.219348610771802, h: 3.732391910313317e-06
Iteration 1085000, err: 1.3865106119767254, h: 4.1101042299194295e-06
Iteration 1085500, err: 1.4785230101885007, h: 4.3132112374753935e-06
Iteration 1086000, err: 0.9018425650657934, h: 4.835358925330448e-06
Iteration 1086500, err: 0.9297606569986289, h: 4.985268121820309e-06
Iteration 1087000, err: 0.9994382637403327, h: 5.359110471672115e-06
Iteration 1087500, err: 1.0362211261441538, h: 3.3044317339534786e-06
Iteration 1088000, err: 1.1289091028058684, h: 3.5238803480467407e-06
Iteration 1088500, err: 1.155019442396267, h: 3.5849943106503687e-06
Iteration 1089000, err: 1.2193485967274034, h: 3.733894222340544e-06
Iteration 1089500, err: 1.386510591637714, h: 4.111762901301239e-06
Iteration 1090000, err: 1.4785229858182785, h: 4.314956420037364e-06
Iteration 1090500, err: 0.9018425607320217, h: 4.837320462181993e-06
Iteration 1091000, err: 0.9297606519288644, h: 4.987295724072872e-06
Iteration 1091500, err: 0.9994382568810977, h: 5.361295761483245e-06
Iteration 1092000, err: 1.0362211182796461, h: 3.305782670897319e-06
Iteration 1092500, err: 1.128909092206805, h: 3.525324707666418e-06
Iteration 1093000, err: 1.1550194307248902, h: 3.5864674937278715e-06
Iteration 1093500, err: 1.2193485827955046, h: 3.735432520381955e-06
Iteration 1094000, err: 1.3865105712673336, h: 4.113461192306311e-06
Iteration 1094500, err: 1.4785229615457038, h: 4.316743171722789e-06
Iteration 1095000, err: 0.901842556501594, h: 4.8393285910976295e-06
Iteration 1095500, err: 0.9297606470285276, h: 4.989371353695337e-06
Iteration 1096000, err: 0.9994382500607213, h: 5.363532669748337e-06
Iteration 1096500, err: 1.0362211102655186, h: 3.3071654297707023e-06
Iteration 1097000, err: 1.1289090814731584, h: 3.5268029959177037e-06
Iteration 1097500, err: 1.1550194190708123, h: 3.5879751870574272e-06
Iteration 1098000, err: 1.219348568672842, h: 3.737006754921443e-06
Iteration 1098500, err: 1.3865105510375557, h: 4.1151990489635186e-06
Iteration 1099000, err: 1.4785229371235113, h: 4.31857143649338e-06
Iteration 1099500, err: 0.9018425523050883, h: 4.841383249854634e-06
Iteration 1100000, err: 0.929760642119962, h: 4.991494946358133e-06
Iteration 1100500, err: 0.9994382432794967, h: 5.3658211280195765e-06
Iteration 1101000, err: 1.0362211025474546, h: 3.308579968045505e-06
Iteration 1101500, err: 1.1289090709570566, h: 3.5283151678081493e-06
Iteration 1102000, err: 1.155019407493033, h: 3.5895173453895308e-06
Iteration 1102500, err: 1.219348554878635, h: 3.7386168793121588e-06
Iteration 1103000, err: 1.3865105309353676, h: 4.1169764201394286e-06
Iteration 1103500, err: 1.478522912883318, h: 4.320441160677445e-06
Iteration 1104000, err: 0.901842548091478, h: 4.843484378566476e-06
Iteration 1104500, err: 0.9297606370301924, h: 4.993666440672595e-06
Iteration 1105000, err: 0.9994382365160465, h: 5.36816107138151e-06
Iteration 1105500, err: 1.0362210945943893, h: 3.310026246659917e-06
Iteration 1106000, err: 1.1289090603986072, h: 3.529861181664258e-06
Iteration 1106500, err: 1.1550193959640203, h: 3.5910939263700496e-06
Iteration 1107000, err: 1.2193485408775313, h: 3.740262849625331e-06
Iteration 1107500, err: 1.3865105107612645, h: 4.118793257933059e-06
Iteration 1108000, err: 1.47852288866592, h: 4.3223522947157965e-06
Iteration 1108500, err: 0.9018425438303324, h: 4.845631921757135e-06
Iteration 1109000, err: 0.9297606320004635, h: 4.995885780465473e-06
Iteration 1109500, err: 0.9994382298647109, h: 5.370552438834753e-06
Iteration 1110000, err: 1.036221086918177, h: 3.311504227681293e-06
Iteration 1110500, err: 1.1289090497304661, h: 3.5314409978798666e-06
Iteration 1111000, err: 1.1550193845060557, h: 3.592704889767557e-06
Iteration 1111500, err: 1.219348527100913, h: 3.7419446245443845e-06
Iteration 1112000, err: 1.3865104905364622, h: 4.1206495172408665e-06
Iteration 1112500, err: 1.478522864494614, h: 4.324304791213791e-06
Iteration 1113000, err: 0.9018425396504203, h: 4.847825827020591e-06
Iteration 1113500, err: 0.9297606270150833, h: 4.998152911995482e-06
Iteration 1114000, err: 0.9994382231304535, h: 5.372995173331665e-06
Iteration 1114500, err: 1.0362210789135715, h: 3.3130138767792235e-06
Iteration 1115000, err: 1.1289090392211771, h: 3.5330545794267028e-06
Iteration 1115500, err: 1.15501937305794, h: 3.5943501987124282e-06
Iteration 1116000, err: 1.219348513192714, h: 3.7436621658162222e-06
Iteration 1116500, err: 1.3865104705107527, h: 4.122545155840635e-06
Iteration 1117000, err: 1.4785228405823474, h: 4.326298606452987e-06
Iteration 1117500, err: 0.9018425354340769, h: 4.8500660462617444e-06
Iteration 1118000, err: 0.9297606222087026, h: 5.000467785510905e-06
Iteration 1118500, err: 0.9994382165101121, h: 5.375489221978452e-06
Iteration 1119000, err: 1.0362210713050453, h: 3.3145551610999315e-06
Iteration 1119500, err: 1.1289090287984984, h: 3.534701891699032e-06
Iteration 1120000, err: 1.1550193614752804, h: 3.5960298184877825e-06
Iteration 1120500, err: 1.219348499368205, h: 3.745415437385341e-06
Iteration 1121000, err: 1.3865104506202428, h: 4.124480134750226e-06
Iteration 1121500, err: 1.4785228163757227, h: 4.328333700062712e-06
Iteration 1122000, err: 0.9018425312262176, h: 4.852352533449331e-06
Iteration 1122500, err: 0.9297606173205853, h: 5.002830354355604e-06
Iteration 1123000, err: 0.9994382097764635, h: 5.378034535433038e-06
Iteration 1123500, err: 1.0362210634218831, h: 3.3161280504308605e-06
Iteration 1124000, err: 1.128909018319613, h: 3.536382903667444e-06
Iteration 1124500, err: 1.155019350082881, h: 3.597743716861214e-06
Iteration 1125000, err: 1.2193484856010226, h: 3.747204406035245e-06
Iteration 1125500, err: 1.3865104306210476, h: 4.126454417864285e-06
Iteration 1126000, err: 1.4785227926135687, h: 4.330410033989974e-06
Iteration 1126500, err: 0.9018425271015552, h: 4.8546852471113575e-06
Iteration 1127000, err: 0.9297606123791828, h: 5.005240576396186e-06
Iteration 1127500, err: 0.9994382031010515, h: 5.38063106779254e-06
Iteration 1128000, err: 1.0362210556611455, h: 3.317732517471746e-06
Iteration 1128500, err: 1.1289090078488857, h: 3.5380975851323765e-06
Iteration 1129000, err: 1.1550193387172898, h: 3.5994918643187336e-06
Iteration 1129500, err: 1.2193484718974041, h: 3.749029041301103e-06
Iteration 1130000, err: 1.3865104106429962, h: 4.128467971594153e-06
Iteration 1130500, err: 1.478522768721442, h: 4.332527574004238e-06
Iteration 1131000, err: 0.9018425228892294, h: 4.857064148870091e-06
Iteration 1131500, err: 0.9297606075715803, h: 5.00769841191686e-06
Iteration 1132000, err: 0.99943819650904, h: 5.383278777864904e-06
Iteration 1132500, err: 1.0362210479838052, h: 3.3193685363427253e-06
Iteration 1133000, err: 1.1289089973864257, h: 3.5398459097298794e-06
Iteration 1133500, err: 1.1550193272749105, h: 3.6012742337533652e-06
Iteration 1134000, err: 1.219348458299303, h: 3.7508893156532863e-06
Iteration 1134500, err: 1.386510390782639, h: 4.1305207660051676e-06
Iteration 1135000, err: 1.478522744876454, h: 4.334686288394073e-06
Iteration 1135500, err: 0.9018425187270842, h: 4.8594892039746526e-06
Iteration 1136000, err: 0.9297606025508686, h: 5.010203825785346e-06
Iteration 1136500, err: 0.9994381898777834, h: 5.385977627492865e-06
Iteration 1137000, err: 1.0362210403260084, h: 3.3210360839767427e-06
Iteration 1137500, err: 1.1289089868687892, h: 3.541627852926797e-06
Iteration 1138000, err: 1.1550193158555495, h: 3.6030908007396e-06
Iteration 1138500, err: 1.2193484444676987, h: 3.752785203567831e-06
Iteration 1139000, err: 1.386510371105212, h: 4.1326127732567345e-06
Iteration 1139500, err: 1.4785227210467016, h: 4.336886148714453e-06
Iteration 1140000, err: 0.9018425145098224, h: 4.861960380252777e-06
Iteration 1140500, err: 0.9297605976879703, h: 5.012756785297789e-06
Iteration 1141000, err: 0.9994381832160575, h: 5.3887275826656214e-06
Iteration 1141500, err: 1.0362210326005472, h: 3.3227351398982925e-06
Iteration 1142000, err: 1.1289089765911204, h: 3.5434433927566436e-06
Iteration 1142500, err: 1.1550193046287727, h: 3.6049415431519747e-06
Iteration 1143000, err: 1.2193484308010818, h: 3.7547166825093357e-06
Iteration 1143500, err: 1.386510351365246, h: 4.134743969023935e-06
Iteration 1144000, err: 1.4785226972708219, h: 4.3391271295066444e-06
Iteration 1144500, err: 0.9018425104484168, h: 4.864477650377177e-06
Iteration 1145000, err: 0.9297605928218935, h: 5.015357262390287e-06
Iteration 1145500, err: 0.999438176668989, h: 5.391528613170511e-06
Iteration 1146000, err: 1.0362210249803814, h: 3.3244656853804402e-06
Iteration 1146500, err: 1.1289089662298275, h: 3.5452925100111066e-06
Iteration 1147000, err: 1.155019293131861, h: 3.6068264417954936e-06
Iteration 1147500, err: 1.2193484173247209, h: 3.756683732220669e-06
Iteration 1148000, err: 1.386510331567364, h: 4.136914331580261e-06
Iteration 1148500, err: 1.478522673662408, h: 4.341409208204016e-06
Iteration 1149000, err: 0.9018425062303733, h: 4.867040988863442e-06
Iteration 1149500, err: 0.929760588098513, h: 5.01800523149212e-06
Iteration 1150000, err: 0.9994381700983437, h: 5.394380692155757e-06
Iteration 1150500, err: 1.0362210173399582, h: 3.326227704311412e-06
Iteration 1151000, err: 1.1289089558228287, h: 3.5471751878217206e-06
Iteration 1151500, err: 1.1550192819594087, h: 3.608745479468659e-06
Iteration 1152000, err: 1.2193484035426734, h: 3.7586863359453826e-06
Iteration 1152500, err: 1.3865103118328916, h: 4.1391238420056054e-06
Iteration 1153000, err: 1.478522649988624, h: 4.343732365843134e-06
